text,dataset,label
Lo más que me gusta es que tú eres bien puta y te trepas a la cama con retros,ibereval,1
@hardbambi_ @NaiaDolan encima por una puta nominación que no se merecía. Si por lo menos fuera una nominación merecida...,ibereval,0
"@KRLS Cállate de una puta vez , Don nadie.",ibereval,0
@justinevonlars Gran puta hay que enseñarles a Cojer también pío?,ibereval,1
"Se lo merecía. Lo crack que es, aguante flor vignaaaaaaaa, la puta madre",ibereval,0
@eduardoamadeo CALLATE PELOTUDO FORRO HIJO DE PUTA,ibereval,0
"@miccalvente Jajajajaj callateee, en serio? Que hijos de puta",ibereval,0
"La única que se merecía el tatuaje era mi perra, le debo tanto💕 es lo más fiel que me pudo haber regalado la vida.. Vales la pena, vales la vida Muñe💕",ibereval,0
@PacoDelMazo PERRITA TU NOVIO NO TE MERECE EL ES TAN LINDO Y HERMOSO ES COMO UN OSITO DE PELUCHE MEDIO PENDEJO..PERO TU ERES UNA PUTA,ibereval,1
Te mereces a alguien que piense que eres lo mejor que le ha pasado en su puta vida.,ibereval,0
"Es que,que puta injusticia de verdad! Mireya se lo ha comido, y para comenzar no se merecía estar nominada esta semana... #OTGala7",ibereval,0
Aca enseñandole a mi hermanito como comer una costillita😂 la cara de asco con la q m miraba la puta madre JAJAJAJA,ibereval,0
"@mimendalirenda @_SantosTrinidad Las hijas de puta no son conscientes que se les va a acabar enseñar las tetas en capillas/mezquitas, robar desnudas niños Jesús, procesiones del PUTO COÑO.....",ibereval,1
macri no te mereces ni ser hijo de una puta forro,ibereval,0
Todo es una provocación. Absolutamente todo. Desde cualquier lado de la puta grieta en que se mire.,ibereval,0
"La vida es una puta mierda a veces... Justo acaba de regresar, se merecia lo mejor despues de toda la mierda que paso... Se me parte el corazon... #AnimoPaige #ThankYouPaige https://t.co/dO4ZUubUgf",ibereval,0
Sabes provocar eructos aposta sin necesidad de beber cocacola ni nada con gas? — Sois una puta pesadilla. https://t.co/e8arK9voDg,ibereval,0
"@andahazi Un buen cáncer en los huevos te mereces revenido hijo de puta. De intelectual nada, sólo un ignorante",ibereval,0
@thebossniki Tu eres un imbécil maleducado que no tienes ni puta idea. Dicho esto paso de ti.,ibereval,0
el año no a empezado ni de puta coña como esperaba y me merecía.,ibereval,0
@lapurisimayoro @lorenagm7 @Barbijaputa Me bloqueó hace siglos. Le dio por decir muchas tonterías sobre mí en conversaciones con otras personas. Usando el rumor falso para desprestigiar. A mí me parece un comportamiento muy lamentable y que dice mucho y m,ibereval,0
@BeeluArzola Mereces Lo Peor Hija De Mil Puta! Ojalá Nunca Más Vuelvas Ah Ver Ah Tús Hijas Basura..,ibereval,1
"- Paulinho no vale para.. - Shhhh callateeeee - Perooo... - Que te calles la puta boca eh, ni una más, capichi? @auronplay https://t.co/yyqUJ0QnTc",ibereval,0
@salvameoficial madre mía Gustavo.. cállate la puta boca de una vez si no quieres hacer más daño. Todos los hombres son gilipollas perdidos no saben medir hasta dónde se puede hablar y hasta donde no si no se quiere hacer daño.,ibereval,0
"@MuyLiberal Que te calles y a la cárcel, eso es lo que tienes que hacer de una puta vez",ibereval,0
@camibessnalian Callate porfavor ya atacaste a los dos hija de puta,ibereval,1
"JAJAJAJAJ RE HIJA DE PUTA LA MINA, TIPO: AY NO MERECES QUE TE SIGA, NO BUENO MEJOR SI AHRE https://t.co/PHvoHFOVV3",ibereval,1
"2018 será mi perra y no me voy a quedar callada como otras personas, ya basta, guarden éste maldito tweet.",ibereval,0
-ahhhhh es que tu eres gocha +sí -y también eres puta?,ibereval,0
@marylibellula1 Tu eres así de hija de puta o es que te afecta la cuesta de enero?,ibereval,1
Un día largo CALLATE HIJO DE PUTA ESTABAS JUGANDO AL PÁDEL,ibereval,0
"Soy tan hija de puta que estoy segura que el karma me va hacer mierda, pero me la voy a fumar de callada 💪",ibereval,0
@Martinpdisalvo tu eres lo mejor que le paso a la humanidad pero eres lo peor que le paso a el hijo de puta de yao camierda porque porque somos la coscu army y el ojete a viral le vamos a romper,ibereval,0
"@juanma_rguez Tu eres imbecil, HIJO DE PUTA",ibereval,0
@sandrita_ank @Uber_Chile Hijo de puta. Se merecía una pateadura.,ibereval,1
"Puta, deja de enseñarme el tenedor. Hacía apenas cinco minutos había tenido fuerza suficiente para clavárselo y ahora no la tenía ni para mirarlo. ¿Qué hacíamos? Me echo a reír entre dientes.",ibereval,1
Buah chaval se me han saltado las lagrimas de lo bien que lo ha hecho. ANA WAR ERES LA PUTA AMA TIA TE MERECES TODO Y ESTAMOS ORGULLOSOS DE TI JODER #OTDirecto16D,ibereval,0
Aprovechando el aniversario vendrán las acusaciones de violacion y acoso. Veamos quien cae. 🤔 https://t.co/Bxf9V5kcMt,ibereval,0
Pobre niño jesús... porque si le llevan lo que tu eres le va a caer tremendo comunista hijo de puta encima! desde venezuela con cariño... argentino sinvergüenza https://t.co/se8FdeYwKq,ibereval,0
@TuestyGam3r @HappyLittleToad QUE APRENDAS A ESCRIBIR HIJO DE LA GRAN PUTA CÁLLATE YA COÑO,ibereval,0
"@zamue23 @ivancastello Tú eres un poeta, pero sin puta idea de fútbol. Si hace mal su trabajo, a la mierda. Aquí o en Perú.",ibereval,0
Lo estaba retando a facundo y me grita 'sh puta callate'! Pendejo del orto me quiere hacer callar y siquiera le sale pronunciarlo bien!,ibereval,0
"@gabrielrufian @jcvelez Tipejo, callate, de una puta vez Y si estas tan desconteto , no cobres nada de Espańa, Capullo",ibereval,0
@califffournia callate puta x lo menos yo tengo la custodia,ibereval,1
“Dalas cállate la puta boca” Es aplicable a cualquier cosa que diga.,ibereval,0
MI GANADORA GRACIAS! TE LO MERECES!!! ERES LA PUTA VOZ ❤ @AlbaGilLaVoz #FinalLaVoz,ibereval,0
@CaELiKe @ElChamoSalas YA CALLATE PUTA VIEJA DRAMATICA,ibereval,1
@Ketonto Jajja no digas tonterías. Jordi le ha respondido de puta madre.,ibereval,0
@realDonaldTrump @realDonaldTrump. Tu eres un hijo de puta que no vales mucho hijo de puta era mejor presidente obama estupido espero que te mueras de un paro cardiaco estupido tu eres. La mierda de este mundo. Este pais sin los emigrantes no es nada porq,ibereval,0
@SergioMassa Callate hijo de puta! Mi madre murió esperando que le pagues el juicio que ganó cuando vos estabas en el ANSES. No tenés moral. Caradura!!!!,ibereval,0
@juncosCataa Ninguna mujer es puta y el que lo diga es un rancio 😁,ibereval,0
@nerayu3107 Cállate la puta boca que me muero de la risa again,ibereval,1
HARTA ME TIENEN CON EL “mi artista no se banco años de burlas” QUE IMPORTA LA PUTA MADRE CÁLLATE LA BOCA QUE TÚ TWEET NO VA HACER QUE CAMBIEN DE OPINIÓN.,ibereval,0
Puta que le gusta provocar al CSM de KKKast,ibereval,1
"@AjoyAgua45 @crisdel57 Esa mujer es un deshonor para el género... Yegua puta y montonera... En mi vida vi semejante autodescripcion, si ella lo dice x algo será",ibereval,1
Comemela toda!! Vía #VecinaBella https://t.co/920PCltyXa,ibereval,0
"NADIE me tiene paciencia, nadie me quiere enseñar a jugar al truco man son tremendos forros de mierda hijos de puta los cago odiando a todos",ibereval,0
Yao caverga te comiste 2 piñas por hijo de mil puta y te mereces mucho mas que eso forro,ibereval,0
"Si lo que vas a decir no es más hermoso que el silencio, cállate la puta boca.",ibereval,0
Me re estresa ser tan hija de puta pero a ver viejo de mierda cállate que quiero dormir,ibereval,0
la puta madre que te re mil parió Rocco callate,ibereval,1
- Es que tu eres muy fría... - Acaso tengo cara de una puta fogata o que?,ibereval,0
@RobleisIUTU PUTA que emoción!💛 Gracias por ser un Yotuber Genial y enseñarnos que tu fandom es uno de los mejores 💛💛💛,ibereval,0
CUANDO ESTÁS DE NOVIA ES NORMAL QUE UNA PERSONA SE PONGA TANNNNN HIJA DE PUTA??????,ibereval,0
@Droidcraft_YT @CriistianDraw @httpsJoao_ @La_Avionetah callate hijo de tu puta madre,ibereval,0
@SergioMassa @GracielaCamano @PatoBullrich Discúlpame pero ya me cansaste corrupto hijo de puta cállate y volvé al tigre.si te aceptan porque saliste tercero te acordas,ibereval,0
"LA PUTA MADRE TE MERECES TODO LO BUENO @flor_vigna, TODOS LOS AÑOS DEMOSTRAS QUE SOS LA MEJOR 💛💛💛💛 #Showmatch2017 MANDA BAILA FLOR AL 13013",ibereval,0
@lokeiron @salazar29paty No sabes una puta mierda de mi.... asi que callate el hocico.,ibereval,1
Si las mujeres son unas ”hijas de puta” los hombres lo son el triple.,ibereval,1
"Que bronca cuando te despertas de la siesta pq estan hablando muy fuerte en el living, callate la puta boca plissssss",ibereval,0
@aaguscastillo Callate hija de puta que siempre q hacemos algo VOS SOS LA QUE NO ESTA,ibereval,1
Por que puta solo por ser mujer te vas a quedar callada y dejar que tu superior te trate como no debe solo porque es tu superior? Me tiene muy sin cuidado este cabron 👹 call me that way one more time and catch at reporting you. 😑,ibereval,0
"@StayStrong2476 @SasuDep @Dellafuente_ tu que eres la comepollas groupie de dellafuente o que, callate la puta boca ya simio",ibereval,1
"@andremarinpuig pobre pendejo ,,,la se merecía el recibimiento era tu puta madre",ibereval,1
@Rescock bueno pero callate la puta boca no?,ibereval,0
@juanma_rguez pues blokea a quien te de la gana comepollas de florentino gordo q no ves la puta realidad callate ya botijo,ibereval,0
Por qué viene aca a tratar de enseñarnos moralidad HIJOS DE LA VALIENTE PUTA enseñen eso a sus hijos sobrinos no a personas que ni conocen,ibereval,0
"@madruga_8 Tú eres un hijo de la gran puta subnormal cuando te vea te voy a meter tantos puñetazos que te voy a dejar la cabeza como una tele de plasma hijo de puta cabron, vete a la mierda desgraciado que hay que ser muy cabron pa hacer esto no tienes co",ibereval,0
"@Daniela3313oksd Cállate troll imundo, defensora de corruptos, hija de puta",ibereval,1
"@chochos Tu eres de los culeros a los que les tengo que agradecer estos aumentos no? Hijo de tu puta madre, por culeros priistas como tu, es que nos imponen estos aumentos de mierda, gracias hijo de tu puta madre!",ibereval,0
@elchiringuitotv Cállate la puta boca paquete 😡😡😡😡😡😡,ibereval,0
Ya hay que ser hijo de puta para no darle a tu perro alimentos cárnicos sólo porque tú eres vegano hiper mega cool activist pro animal life,ibereval,0
"@skeletomh tú eres la perra idiota y yo el viejo, okurr",ibereval,1
@elultimopeter Tu eres demasiado perra 😂,ibereval,1
Inés arrimadas cállate la puta boca de una vez me dijo el mundo estaba kung fu bailando,ibereval,1
"@celesteborghi5 callate q le paso a mili, m paso ami, faltas vos gorda puta todo es posible",ibereval,1
@ArmadaEspaola TU ERES UNA PUTA DE NOM GUARRA.,ibereval,1
Jajajaja! Qué tíos cachondos los albañiles: https://t.co/bbRkSBowj7 Cómo bromean.,ibereval,0
ESTA MUJER ES LA MACANADA PERSONIFICADA PUTA MADRE! https://t.co/uO8VF5qLr3,ibereval,1
"No te mereces vivir, no te mereces nada de lo que tienes. Eres una puta mierda andante...Siempre has sido una toxica y lo serás... — No sé porque me decís cosas que ya sé. Y lo peor no sé porque me lo decís en anónimo. https://t.co/bghgNRnpfe",ibereval,1
"@tonialba @elperiodico Es igual a qué Inés te refieras, el problema es que llames puta a una mujer. TÚ eres muy desagradable.",ibereval,0
"@El_Spide Tu eras un hombre de pocas palabras , con un callate hijo de puta me hubiera servido",ibereval,0
@raticorns @La_Malina callate puta. gracias,ibereval,1
"@RiglockGuitar @SayaKitsune Buah,se ve super lindo. De verdad se lo merecían de una puta vez <3",ibereval,0
@steeficorrea Outfit***** puta cállate jajaja,ibereval,1
No puedo creer que recién me doy cuenta de lo hija de puta que era con personas que no se merecían mi mal carácter.,ibereval,0
Miriam se merecía estar entre los tres favoritos me cago en la puta #OTGala9,ibereval,0
LO HERMOSA QUE ES CAMKLA LA PUTA AMDRE ESTA MUJER ES ARTEEE,ibereval,0
Los amigos de verdad son los que se pueden reír de ti y al mismo tiempo no te faltan el respeto cállate la puta boca y a estar agradecido de que somos lo mejor especialmente yo https://t.co/BGqkI2pF2X,ibereval,0
@paquitoeldela13 @FuriaRojaTV Que murmullos ni que hpta. Callate futbolera hijo de puta no estes sapiando peorra. Que no sabes ni mierda @tulioagomez es quien contrat.,ibereval,1
@vanesukrbs CÁLLATE LA PUTA BOCA Y FELIZ NAVIDAD AMIGA <3<3<3<3<3<3,ibereval,1
@radiomitre Callate negra puta! ya te va a llegar el día que pagues por todo esto.,ibereval,1
"@SuspendemeeEsta @femitana Haz un favor a las mujeres y DESAPARECE. Deja de respirar, no te mereces el aire que respiras, hijo de puta",ibereval,0
Esta tarde me dan un regalo de reyes que aún no había llegado. Ya os enseñaré la puta pasada...,ibereval,0
"Jajajajajajjajajajajajajjaa ay Dios la mujer es maldad me voy de aqui, que puta pavera.",ibereval,0
@_felipemelo_ En el futbol mundial hemos visto a muchos jugadores con carácter de hijo de puta y tú eres el más grande de esta categoría de futbolista! Ojalá te matan muy pronto en las calles de las favellas de Río!,ibereval,0
"Si llamas “así” a tu mujer es normal que pase de tu puta cara. Y si encima te enfadas tú, tienes un problema bastante gordo. Pobre mujer. #muñecachonda",ibereval,0
"@Kevinn_almiron Cállate que todos vieron como dormía y dormis, LO VAS A ACEPTAR O NO HIJO DE PUTA PRIMER AVISO",ibereval,0
es muy obvio q van a perder mi hermana es una puta y tu novia es él,ibereval,1
@_alejandra_mm_ puta hetero que te calles,ibereval,1
@FilmusDaniel Callate hijo de puta. Fuiste una mierda y vas a terminar tu vida siendo una mierda.,ibereval,0
"Mal nacido, retorcido, lameculo de los gringos, tu eres una mugre. Eres igual de hijo de puta que Arana https://t.co/oDOCpdbc6s",ibereval,0
Y eso traducido sería 'para la concha tuya que me estás spoileando todo y voy re atrás callate la puta que te parió'. https://t.co/BBRqDHCJ7B,ibereval,1
@perradesatan @iamjoseAM Pues tengo todo el día del señor libre. Y como tú eres una perra del ángel caído he pensado que podíamos hacerlo frente a una iglesia.,ibereval,1
@MilenkaRo @cositodelabic Cállate hija de puta JAJAJJAJAJAJAJ DEJAME EN PAS,ibereval,1
"Aula 21, chica de jersey amarillo con rayas. No me importa una puta mierda lo que te entre en el examen. Cállate por favor 😥",ibereval,0
@DjLamYT @MarinaMayrin CALLATE LA PUTA BOCA TIO,ibereval,0
"Hijo de tu puta madre, eres un pesado callate ya. https://t.co/QBtbRVJa14",ibereval,0
"@dparamooficial Eres un hijo de puta! tú eres el que nos crees tontos, todos tus comentarios son vendidos. Déjate de mamadas y mejor dinos que todos los políticos están mal menos los del PRI",ibereval,0
1ro De Enero Accidentado Hmanito Y Familia PREOCUpaDos...Hay Q Ser Muy HIJOS DE PUTA PARA PROVOCAR UN ACCIDENTE Y ABANDONAR A LOS DAÑADOS...,ibereval,0
pero callate puta no nos vemos hace meses y ahora que me voy me querés ver ME CAES MAL AGUSTINA https://t.co/PnQkCwktmY,ibereval,1
"@osorio_nicoo Cállate perra, me contestas a las 11 de la noche",ibereval,1
@cejasagustina7 Callateeee tenes un culazo puta,ibereval,1
@clarincom Solo eso @vikidonda ??te mereces un balazo en la frente hija de mil puta y q tus padres q en el infierno descansen alguna vez...sufran lo q hicieron sufrir a muchas familias. Era una bomba y desapareciamos 250mil lakras sucias de este hermoso p,ibereval,1
esta muy generalizada la idea de “puta” por enseñar el cuerpo en redes sociales cuando puta es ofrecer sexo a cambio de dinero y enseñar el cuerpo porque se me da la gana se llama MUJER LIBRE Y SEGURA DE SI MISMA https://t.co/iywvOXw75I,ibereval,0
"Dicen que pa cada hija eh puta nace un hijo eh puta,y yo creo que tú eres el mío🎤🤫",ibereval,0
@Nbenitezzzz Callate mentiroso hijo de re mil puta,ibereval,1
@dsmolansky De verdad q tu eres tremendo MAMÁ HUEVO HIJO E PUTA hipócrita q eres cómplice con fredy Guevara de todo esto apoyando este maldito gobierno cabrón,ibereval,0
"No, ni somos todos iguales ni todos tenemos el mismo derecho a vivir. Si eres puta escoria no mereces otra cosa que un tiro en la sien, a ver si ahora resulta que vamos a tener que aplaudirles por querer cargarse a gente no-blanca, no-hetero por el mero hecho de serlo.",ibereval,0
"Feliz cumpleaños @RamonxxxnomaR, un año más siendo LEYENDA! Que tengas un día de puta madre y celébralo como te mereces! Un abrazo!",ibereval,0
#VÍDEO 'Mi novia es sevillista y es una puta más': Antonio Adán tras el derbi sevillano https://t.co/xlz9LDJTMA https://t.co/mfOKaznamq,ibereval,1
"@C5N @AlbericoBarrios Nada perdón ni la puteada que te mereces, hijo de puta",ibereval,0
@elrod_g @jonawoodz35 Jajajajajajajajajajajaajaj mike cb yo te amo cc tu eres una puta comida cb sabe que nos debe una comidita 😂😂😂😂😂😂😂😂😂😂😂,ibereval,0
"#MacriConFantino deja hablar fantino una puta vez! callateeeee, hace la pregunta MAS CORTA que las respuestas ! NO INTERRUMPAS ! no te soporto. lo veo porque esta mi presidente nada mas",ibereval,0
